22.231000,303.589000,21.977000,36.961000,21.859000,325.791000
2.780000,8.168000,-0.220000,55.495000,1.643000,346.624000
37.354000,290.387000,46.101000,221.239000,20.255000,287.069000
44.191000,125.233000,41.249000,206.391000,46.663000,153.145000
-0.050000,346.942000,0.131000,56.629000,1.369000,320.496000
34.030000,302.368000,34.580000,27.795000,36.584000,334.641000
11.613000,133.164000,11.293000,214.616000,10.961000,155.710000
21.583000,314.985000,20.256000,28.347000,23.043000,308.966000
2.104000,317.061000,0.019000,323.104000,3.650000,317.094000
4.101000,112.621000,6.673000,47.054000,1.547000,102.960000
11.624000,139.856000,11.004000,210.305000,9.188000,166.216000
6.063000,32.384000,8.903000,44.640000,4.257000,340.765000
38.683000,313.084000,30.070000,273.242000,33.723000,346.195000
28.055000,336.210000,35.171000,42.022000,24.883000,352.783000
29.304000,132.030000,33.623000,44.177000,16.731000,122.224000
37.531000,121.035000,33.063000,58.971000,28.566000,144.899000
36.761000,138.473000,36.928000,34.294000,22.935000,133.152000
5.117000,117.582000,3.274000,89.039000,6.527000,144.509000
16.078000,37.590000,22.118000,25.101000,11.625000,341.448000
15.412000,144.232000,15.545000,220.119000,17.778000,138.874000
30.421000,296.237000,21.136000,338.925000,31.555000,326.174000
11.784000,319.422000,10.771000,247.053000,10.551000,324.653000
25.399000,313.582000,18.515000,327.650000,24.314000,335.876000
42.948000,124.939000,30.837000,106.780000,40.293000,160.893000
17.474000,104.337000,14.741000,39.074000,14.188000,154.043000
25.731000,341.013000,25.315000,40.300000,22.227000,314.748000
30.960000,309.755000,25.374000,252.803000,24.764000,315.225000
13.627000,286.198000,20.093000,245.145000,6.961000,219.321000
23.506000,95.237000,34.291000,48.649000,10.043000,49.274000
22.487000,126.321000,18.020000,121.192000,24.186000,138.428000
2.062000,322.502000,2.290000,6.211000,2.183000,332.398000
30.488000,30.607000,45.787000,49.373000,25.273000,346.883000
10.932000,253.538000,13.390000,229.375000,6.666000,200.114000
2.388000,105.410000,2.866000,39.487000,0.834000,46.467000
21.646000,34.708000,33.055000,44.129000,13.330000,335.984000
19.681000,145.682000,16.863000,65.009000,14.093000,157.829000
7.548000,320.196000,6.610000,47.216000,6.454000,331.684000
20.763000,320.131000,23.415000,42.182000,23.639000,312.084000
45.719000,302.727000,42.032000,250.655000,34.328000,319.932000
39.431000,314.554000,32.527000,275.350000,32.902000,335.625000
30.332000,109.895000,30.305000,41.855000,15.252000,129.617000
8.746000,307.594000,8.679000,243.217000,7.887000,340.248000
43.276000,305.459000,36.686000,22.950000,45.337000,332.859000
4.233000,201.009000,9.724000,228.547000,4.300000,159.894000
28.279000,205.766000,40.065000,219.324000,23.309000,145.136000
34.322000,58.938000,48.383000,50.003000,17.687000,21.530000
7.602000,80.528000,13.838000,51.176000,3.922000,10.217000
38.452000,323.785000,28.416000,319.847000,36.052000,315.761000
31.627000,116.074000,22.924000,130.037000,34.121000,150.841000
37.155000,305.380000,35.875000,234.276000,27.812000,320.577000
11.288000,277.946000,12.426000,222.239000,3.408000,262.248000
31.334000,304.802000,32.174000,255.901000,18.016000,318.337000
33.738000,84.791000,47.761000,50.439000,17.782000,25.715000
24.632000,304.340000,20.030000,345.578000,23.843000,331.282000
0.763000,140.354000,1.352000,236.476000,-0.223000,169.064000
43.055000,296.655000,34.821000,278.449000,38.960000,313.812000
39.932000,304.883000,29.582000,345.663000,40.620000,333.448000
26.077000,123.474000,25.441000,203.481000,28.278000,152.327000
20.014000,314.776000,15.548000,346.562000,21.223000,329.548000
16.003000,60.643000,26.542000,47.889000,13.538000,348.192000
25.791000,225.170000,41.885000,239.248000,19.405000,166.424000
3.167000,21.735000,5.172000,54.017000,2.560000,349.646000
21.756000,304.852000,19.243000,20.561000,22.988000,332.269000
20.369000,131.930000,18.125000,211.070000,22.670000,153.584000
16.225000,306.108000,17.480000,231.634000,7.231000,281.694000
24.780000,304.390000,26.661000,229.792000,12.063000,296.159000
0.850000,86.480000,-0.206000,43.276000,0.578000,17.877000
25.717000,102.648000,28.197000,29.330000,10.747000,124.748000
5.788000,335.022000,8.414000,42.960000,8.186000,341.017000
27.398000,288.933000,35.700000,234.541000,11.798000,228.253000
13.436000,331.570000,14.055000,36.478000,15.139000,324.808000
34.544000,313.083000,35.104000,21.302000,39.434000,345.944000
11.826000,315.710000,11.207000,43.007000,11.110000,324.915000
23.151000,119.005000,14.288000,121.652000,21.089000,150.841000
38.516000,134.161000,40.967000,58.591000,22.897000,135.431000
42.680000,119.740000,46.028000,51.082000,24.570000,138.251000
4.922000,274.474000,3.982000,221.648000,0.511000,239.117000
4.222000,121.714000,4.025000,75.707000,3.916000,149.570000
24.213000,54.181000,38.663000,54.777000,20.348000,349.657000
9.774000,304.205000,11.944000,217.049000,5.551000,292.696000
7.485000,289.585000,9.526000,243.057000,3.786000,304.480000
35.970000,305.756000,39.808000,225.788000,19.537000,296.050000
16.430000,163.731000,20.652000,206.377000,14.459000,135.419000
18.905000,322.830000,17.774000,46.966000,17.483000,327.038000
20.723000,108.056000,21.178000,59.935000,14.720000,127.322000
23.667000,317.701000,18.808000,357.293000,27.368000,327.032000
31.623000,123.303000,26.772000,65.520000,27.789000,159.059000
43.119000,137.532000,34.862000,201.514000,41.841000,141.034000
26.870000,303.404000,21.766000,12.856000,27.799000,335.491000
14.976000,223.921000,21.045000,242.958000,9.711000,159.779000
26.577000,127.164000,21.736000,186.952000,27.387000,142.638000
32.817000,320.437000,23.503000,353.404000,33.536000,331.420000
10.750000,111.106000,11.218000,47.430000,5.344000,117.684000
0.718000,125.017000,1.162000,64.851000,1.590000,150.875000
39.534000,126.560000,27.502000,167.660000,39.464000,160.083000
28.399000,315.717000,28.419000,34.191000,30.430000,317.996000
10.560000,264.079000,14.209000,236.677000,7.937000,197.694000
11.705000,313.408000,12.519000,55.432000,12.178000,333.346000
38.217000,132.076000,29.302000,75.185000,30.105000,135.595000
24.835000,288.692000,28.995000,256.937000,12.588000,312.874000
30.956000,315.316000,30.537000,226.717000,19.437000,324.223000
11.983000,133.005000,12.220000,74.924000,9.347000,147.086000
34.822000,144.703000,30.734000,216.395000,34.292000,158.850000
14.617000,136.313000,15.488000,163.626000,17.666000,153.454000
1.830000,294.021000,3.429000,320.534000,3.443000,319.857000
36.293000,155.044000,43.688000,223.433000,32.940000,162.278000
0.545000,78.300000,1.375000,38.775000,1.411000,2.277000
36.552000,301.024000,27.914000,258.145000,30.557000,341.928000
0.906000,315.779000,1.023000,290.770000,3.230000,327.236000
5.223000,200.865000,10.026000,205.713000,5.254000,159.519000
29.092000,42.637000,41.200000,41.945000,22.381000,336.872000
7.081000,21.014000,9.263000,51.868000,5.442000,328.172000
31.707000,136.985000,37.187000,43.239000,17.565000,121.201000
22.923000,77.990000,32.818000,49.171000,13.602000,26.130000
28.647000,300.296000,28.996000,251.208000,20.302000,346.823000
7.834000,328.565000,6.773000,44.173000,6.332000,318.795000
24.594000,310.477000,30.133000,37.224000,27.141000,322.197000
34.731000,311.922000,34.154000,39.339000,34.282000,335.383000
3.312000,308.351000,2.381000,308.935000,4.754000,327.321000
37.155000,136.544000,40.849000,224.110000,37.158000,149.534000
21.537000,327.533000,16.374000,13.409000,19.796000,335.898000
12.311000,248.197000,19.869000,227.845000,8.870000,151.624000
29.194000,297.912000,33.894000,18.321000,29.164000,319.941000
1.457000,314.849000,0.965000,31.661000,1.523000,335.212000
40.796000,311.574000,29.746000,287.582000,38.244000,345.867000
9.486000,126.467000,9.617000,213.470000,9.962000,131.305000
19.131000,115.211000,19.872000,55.144000,10.837000,140.361000
34.652000,262.774000,42.179000,227.499000,14.684000,239.112000
29.730000,59.452000,48.403000,26.359000,23.985000,334.689000
12.823000,218.782000,19.960000,230.205000,9.795000,161.892000
18.422000,192.350000,25.420000,233.973000,15.952000,141.383000
17.351000,321.014000,16.510000,254.959000,15.086000,326.992000
13.509000,241.947000,19.530000,231.968000,8.098000,183.213000
42.434000,139.404000,30.296000,156.266000,42.820000,153.351000
12.201000,136.240000,12.954000,62.968000,10.901000,159.843000
29.361000,57.571000,47.323000,39.109000,21.439000,345.291000
18.351000,127.141000,15.673000,42.197000,13.477000,145.998000
10.018000,319.720000,8.532000,30.896000,9.911000,342.524000
11.808000,106.101000,15.016000,53.042000,4.854000,95.852000
33.379000,137.180000,32.780000,44.300000,21.632000,144.754000
31.289000,323.485000,21.930000,348.127000,31.560000,317.668000
21.103000,18.814000,33.577000,45.945000,18.058000,353.957000
28.417000,132.236000,30.309000,46.136000,14.794000,128.417000
42.871000,310.907000,38.737000,253.845000,30.217000,332.019000
20.404000,158.421000,25.444000,223.885000,19.175000,163.762000
16.084000,129.487000,17.265000,49.357000,10.911000,148.355000
28.148000,100.165000,37.222000,28.740000,12.329000,77.556000
6.749000,268.013000,9.909000,212.707000,3.317000,199.324000
34.400000,296.813000,23.315000,294.503000,32.345000,327.111000
16.177000,166.899000,21.765000,217.060000,14.488000,131.605000
9.844000,304.748000,7.863000,299.056000,7.955000,329.356000
35.880000,312.181000,30.052000,230.573000,25.904000,339.678000
15.284000,198.598000,25.092000,212.152000,12.783000,164.973000
1.486000,64.317000,3.932000,44.196000,4.220000,354.776000
3.886000,92.357000,3.328000,126.786000,4.097000,150.434000
25.241000,115.503000,25.043000,53.963000,14.434000,128.813000
1.940000,36.094000,4.081000,28.088000,1.141000,331.124000
12.966000,28.795000,19.062000,31.540000,11.816000,340.643000
24.221000,140.523000,21.185000,64.582000,18.524000,145.444000
24.020000,66.047000,37.804000,50.444000,17.641000,5.524000
7.452000,298.314000,6.659000,17.157000,7.727000,318.739000
5.387000,122.491000,1.312000,202.074000,5.955000,146.580000
18.031000,229.177000,31.076000,224.407000,14.624000,149.639000
20.239000,306.452000,21.854000,212.900000,12.558000,295.024000
4.749000,143.622000,7.063000,224.211000,5.080000,162.204000
38.421000,140.845000,27.188000,124.265000,38.807000,150.594000
23.430000,119.290000,20.874000,214.065000,24.226000,144.970000
42.258000,316.819000,32.133000,352.463000,42.625000,334.909000
7.803000,275.204000,11.970000,229.829000,6.122000,220.105000
9.176000,309.119000,8.359000,338.461000,12.868000,323.991000
14.985000,58.449000,28.747000,39.043000,12.364000,344.480000
30.982000,150.555000,38.713000,222.632000,29.611000,155.505000
25.056000,153.690000,31.937000,227.545000,21.548000,138.900000
29.612000,273.007000,39.250000,227.912000,13.494000,268.218000
10.496000,138.857000,7.013000,179.558000,11.410000,145.976000
11.402000,127.378000,12.163000,45.612000,5.002000,73.503000
33.093000,101.030000,40.298000,39.856000,15.373000,69.921000
20.133000,150.809000,20.315000,208.787000,18.200000,128.311000
22.480000,315.966000,18.740000,252.424000,16.752000,309.318000
26.163000,142.063000,17.253000,152.687000,26.589000,136.406000
2.357000,296.083000,5.325000,224.804000,0.785000,309.582000
21.448000,303.359000,18.461000,341.283000,23.288000,324.258000
6.979000,0.839000,10.915000,55.260000,6.200000,348.235000
13.170000,189.026000,20.195000,224.478000,11.776000,151.567000
11.861000,326.573000,12.603000,42.556000,13.344000,317.901000
16.151000,83.895000,23.520000,39.590000,8.828000,33.606000
32.680000,169.648000,43.835000,221.277000,30.017000,162.269000
18.040000,128.991000,15.163000,116.943000,18.460000,153.303000
26.450000,301.518000,23.728000,233.778000,19.410000,322.732000
21.112000,329.560000,20.348000,34.005000,21.391000,326.651000
38.945000,289.414000,47.679000,219.792000,16.688000,279.576000
34.504000,321.713000,35.512000,229.721000,24.242000,319.510000
-1.019000,303.967000,0.238000,27.593000,0.563000,323.206000
27.774000,130.703000,18.120000,101.905000,24.000000,158.876000
30.697000,118.374000,26.116000,204.228000,34.034000,142.621000
39.301000,313.740000,35.949000,220.222000,26.917000,334.283000
44.608000,312.936000,31.628000,293.459000,39.299000,317.639000
28.968000,133.071000,25.630000,62.682000,20.853000,157.299000
11.052000,121.650000,11.591000,66.114000,8.546000,176.749000
8.480000,121.610000,7.513000,222.962000,8.137000,141.335000
15.643000,105.458000,15.834000,56.814000,10.851000,160.971000
20.974000,81.964000,30.992000,50.892000,13.829000,14.318000
48.324000,310.510000,33.931000,319.131000,49.286000,340.530000
8.485000,215.433000,15.709000,220.766000,6.017000,153.678000
12.895000,300.520000,10.275000,349.803000,13.101000,311.129000
31.686000,143.566000,26.008000,128.820000,30.670000,135.317000
32.103000,211.535000,46.705000,229.902000,24.252000,162.686000
18.196000,177.065000,24.984000,223.551000,15.575000,165.728000
10.716000,300.582000,14.411000,230.453000,3.699000,237.143000
46.983000,128.201000,33.999000,136.343000,47.853000,153.720000
4.596000,120.528000,4.252000,160.864000,4.964000,139.056000
32.947000,311.557000,28.149000,261.846000,26.426000,340.939000
44.202000,323.143000,40.074000,232.710000,35.360000,326.017000
15.462000,186.264000,24.636000,206.991000,14.167000,163.362000
24.369000,346.730000,33.174000,51.864000,23.244000,331.698000
5.270000,5.429000,7.655000,37.877000,6.516000,341.218000
41.932000,126.351000,37.670000,56.836000,32.514000,158.302000
26.740000,317.703000,23.796000,227.035000,19.265000,334.389000
0.932000,144.270000,2.790000,182.869000,0.040000,149.350000
23.147000,311.474000,16.296000,328.379000,21.862000,330.831000
6.047000,127.795000,4.673000,192.147000,7.170000,169.660000
-0.191000,333.480000,0.131000,43.065000,0.804000,335.393000
26.993000,257.460000,38.873000,244.365000,14.925000,179.849000
16.055000,309.105000,15.778000,10.157000,17.100000,324.001000
30.425000,167.519000,39.519000,223.376000,30.251000,156.282000
40.079000,308.725000,46.618000,226.858000,21.642000,297.011000
1.167000,119.076000,0.750000,217.925000,0.830000,154.971000
15.112000,129.833000,12.533000,176.066000,14.756000,143.701000
6.684000,138.005000,9.097000,45.629000,5.438000,126.209000
34.352000,113.464000,26.891000,65.308000,28.107000,147.618000
30.562000,317.429000,34.031000,52.396000,27.860000,306.744000
25.696000,310.445000,21.898000,249.165000,21.145000,317.359000
12.318000,135.831000,8.159000,112.769000,12.134000,142.606000
7.752000,129.366000,10.850000,221.061000,9.330000,150.356000
9.673000,224.983000,17.013000,236.390000,7.071000,182.259000
5.489000,281.583000,8.310000,210.694000,4.974000,244.461000
20.640000,308.716000,17.365000,17.292000,22.618000,324.753000
30.090000,312.382000,29.175000,257.692000,22.834000,346.109000
23.817000,301.244000,20.754000,37.810000,24.429000,331.657000
37.541000,317.707000,33.471000,243.997000,24.654000,316.041000
1.457000,138.738000,-0.294000,56.094000,0.727000,143.509000
13.227000,316.569000,12.192000,27.090000,11.339000,326.822000
17.031000,56.755000,25.764000,37.281000,12.018000,354.501000
4.415000,121.457000,1.744000,69.271000,4.612000,149.075000
16.143000,112.997000,14.151000,165.258000,17.355000,135.353000
2.769000,273.605000,7.565000,215.422000,-0.523000,200.107000
2.680000,205.788000,2.790000,221.561000,3.127000,145.371000
40.610000,129.527000,29.641000,85.886000,37.526000,154.098000
26.979000,81.805000,37.804000,42.067000,13.464000,12.246000
26.945000,313.756000,18.162000,314.577000,26.323000,340.944000
3.292000,108.510000,2.180000,75.160000,0.585000,47.628000
33.515000,126.647000,28.558000,56.600000,27.701000,150.214000
29.430000,309.601000,31.960000,243.249000,16.859000,321.289000
29.979000,304.754000,21.083000,314.198000,27.298000,351.382000
7.463000,315.293000,4.429000,260.008000,8.200000,324.427000
27.341000,148.094000,26.486000,62.885000,17.035000,151.562000
26.697000,129.511000,28.783000,204.253000,28.076000,166.660000
38.924000,318.254000,34.283000,6.514000,40.285000,325.517000
19.390000,110.175000,13.544000,125.998000,18.515000,143.296000
32.873000,332.962000,30.199000,25.981000,35.879000,338.437000
35.442000,118.258000,39.250000,58.985000,22.992000,128.701000
34.640000,129.311000,35.087000,239.714000,34.119000,146.152000
23.420000,322.662000,23.068000,19.766000,26.105000,331.422000
6.770000,303.407000,3.680000,236.146000,4.583000,337.397000
44.003000,127.286000,41.793000,49.788000,27.597000,146.478000
3.969000,343.088000,5.138000,49.680000,3.867000,333.971000
17.145000,118.480000,15.777000,94.384000,15.153000,145.749000
34.194000,108.485000,41.406000,49.578000,16.506000,105.467000
43.107000,113.228000,44.296000,209.044000,43.957000,141.213000
21.947000,130.363000,18.623000,41.779000,18.889000,153.449000
40.282000,319.800000,48.435000,39.306000,41.955000,331.409000
25.508000,122.683000,17.018000,116.790000,22.062000,160.590000
36.893000,146.202000,27.768000,194.875000,34.163000,150.048000
19.061000,54.655000,27.066000,48.828000,12.716000,9.088000
32.536000,266.224000,47.411000,224.904000,17.790000,187.189000
0.902000,134.267000,0.602000,222.386000,2.814000,152.681000
4.263000,149.647000,1.988000,228.538000,2.588000,163.201000
23.906000,118.422000,25.836000,60.459000,13.660000,120.494000
31.646000,318.666000,24.368000,259.916000,23.148000,328.838000
2.693000,315.615000,0.320000,14.667000,2.392000,344.035000
26.107000,324.429000,31.013000,49.834000,25.050000,347.379000
41.506000,301.366000,38.813000,32.873000,43.611000,341.136000
43.452000,319.993000,44.520000,43.275000,44.796000,331.855000
37.421000,171.301000,46.025000,222.546000,35.288000,169.356000
19.564000,134.286000,17.806000,208.699000,18.317000,142.209000
18.320000,82.086000,24.130000,42.993000,8.777000,29.312000
8.076000,308.023000,6.436000,259.436000,5.210000,334.890000
24.102000,287.722000,17.264000,356.111000,24.039000,325.886000
37.250000,299.192000,42.707000,224.695000,20.835000,305.047000
10.727000,305.676000,8.438000,259.078000,8.670000,328.697000
10.562000,128.723000,10.823000,57.950000,7.121000,156.095000
34.259000,332.385000,41.049000,36.037000,33.917000,327.013000
20.211000,311.223000,15.761000,263.176000,16.500000,327.905000
11.214000,318.264000,14.459000,38.613000,12.101000,324.707000
39.430000,141.370000,40.983000,209.847000,40.955000,158.790000
0.847000,321.036000,0.102000,31.938000,1.055000,310.432000
6.465000,286.822000,8.404000,213.416000,2.655000,269.708000
0.679000,121.956000,1.519000,122.656000,2.294000,162.559000
23.433000,106.334000,27.340000,59.349000,10.792000,83.711000
19.155000,318.655000,20.982000,39.913000,22.772000,331.698000
41.948000,326.775000,45.521000,40.547000,41.224000,325.734000
20.159000,329.209000,20.115000,12.596000,21.959000,320.651000
3.735000,314.193000,2.852000,257.185000,2.207000,320.417000
29.189000,179.725000,39.931000,219.489000,24.339000,146.750000
7.737000,303.211000,8.521000,237.773000,4.304000,319.978000
21.881000,106.835000,28.847000,62.767000,9.943000,61.175000
36.146000,350.399000,48.512000,58.700000,32.041000,328.502000
36.603000,333.862000,43.632000,31.284000,34.903000,333.228000
23.891000,317.566000,21.524000,14.643000,24.215000,328.926000
36.649000,310.587000,36.260000,219.009000,23.797000,332.896000
39.138000,143.719000,31.240000,180.927000,40.391000,166.292000
1.122000,86.039000,2.638000,52.852000,0.877000,27.480000
10.927000,140.674000,8.870000,185.224000,12.412000,153.719000
16.680000,180.034000,23.253000,220.300000,14.674000,164.576000
34.634000,146.673000,39.901000,226.440000,35.761000,152.067000
37.760000,149.862000,42.370000,200.304000,42.576000,147.168000
33.463000,71.033000,44.564000,47.646000,18.470000,357.794000
19.028000,319.047000,17.653000,253.925000,16.766000,318.145000
31.344000,146.972000,21.354000,103.669000,27.723000,140.423000
13.177000,300.737000,13.644000,243.466000,12.840000,343.571000
30.740000,138.918000,24.021000,69.862000,22.357000,145.327000
13.784000,218.849000,19.886000,224.668000,6.269000,176.472000
3.211000,289.103000,6.163000,20.233000,4.200000,324.531000
48.297000,312.302000,39.462000,262.757000,40.073000,316.282000
11.379000,302.411000,11.692000,225.637000,7.833000,310.017000
37.603000,119.120000,33.873000,62.402000,28.565000,139.184000
26.147000,51.152000,40.947000,25.756000,17.654000,11.998000
9.263000,134.016000,9.750000,190.938000,10.489000,145.193000
25.561000,267.620000,36.230000,236.623000,11.359000,228.458000
20.452000,134.782000,15.918000,94.576000,16.787000,140.183000
18.637000,117.915000,16.599000,200.103000,19.773000,134.297000
14.396000,321.572000,11.115000,26.847000,11.910000,326.025000
30.828000,131.706000,32.995000,221.709000,28.603000,155.288000
25.339000,316.942000,20.094000,266.329000,22.338000,310.405000
39.361000,301.783000,33.954000,247.300000,28.454000,314.604000
11.927000,305.924000,10.754000,243.004000,9.447000,323.995000
18.059000,130.066000,13.376000,192.094000,16.316000,155.851000
11.241000,305.267000,13.296000,228.426000,6.115000,312.929000
36.303000,309.939000,36.389000,237.265000,25.730000,334.415000
27.550000,346.754000,35.256000,48.443000,25.425000,329.816000
33.393000,317.274000,32.704000,251.099000,23.430000,339.434000
18.406000,133.813000,18.338000,224.439000,16.582000,165.420000
20.906000,125.475000,18.797000,28.477000,15.954000,148.564000
21.145000,136.727000,16.835000,51.146000,15.834000,145.533000
-0.975000,117.792000,0.884000,43.464000,0.344000,134.522000
27.095000,286.740000,17.398000,339.106000,23.979000,341.801000
15.142000,340.788000,20.218000,35.635000,14.111000,346.807000
-0.750000,309.372000,1.650000,244.581000,-0.001000,327.693000
6.837000,287.475000,6.687000,44.795000,8.810000,329.556000
28.908000,317.643000,27.570000,1.294000,30.925000,343.963000
9.432000,37.743000,10.809000,39.728000,6.372000,334.954000
34.546000,342.198000,47.011000,35.245000,32.511000,324.228000
25.484000,309.750000,23.796000,243.891000,17.740000,329.723000
8.101000,314.425000,6.885000,233.165000,4.891000,315.133000
27.742000,133.850000,24.623000,219.032000,27.914000,147.680000
16.590000,313.917000,12.564000,29.128000,15.306000,338.615000
28.756000,327.085000,35.183000,39.657000,27.615000,325.176000
13.646000,165.029000,19.008000,225.820000,13.508000,142.495000
17.987000,83.160000,25.949000,56.095000,8.149000,41.950000
4.397000,235.038000,4.452000,243.077000,2.360000,179.715000
0.148000,275.035000,0.858000,228.334000,1.717000,268.814000
35.689000,252.998000,49.459000,211.541000,18.113000,218.699000
